# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
tRNA		GCF_000026345.1	Primary Assembly	chromosome		NC_011750.1	3098396	3098472	-				tRNA-Pro			ECIAI39_RS15025	77		anticodon=TGG
gene	tRNA	GCF_000026345.1	Primary Assembly	chromosome		NC_011750.1	3098515	3098601	-							ECIAI39_RS15030	87		old_locus_tag=ECIAI39_tRNA58
tRNA		GCF_000026345.1	Primary Assembly	chromosome		NC_011750.1	3098515	3098601	-				tRNA-Leu			ECIAI39_RS15030	87		anticodon=CAG
gene	tRNA	GCF_000026345.1	Primary Assembly	chromosome		NC_011750.1	3098622	3098697	-							ECIAI39_RS15035	76		old_locus_tag=ECIAI39_tRNA57
tRNA		GCF_000026345.1	Primary Assembly	chromosome		NC_011750.1	3098622	3098697	-				tRNA-His			ECIAI39_RS15035	76		anticodon=GTG
gene	tRNA	GCF_000026345.1	Primary Assembly	chromosome		NC_011750.1	3098756	3098832	-							ECIAI39_RS15040	77		old_locus_tag=ECIAI39_tRNA56
tRNA		GCF_000026345.1	Primary Assembly	chromosome		NC_011750.1	3098756	3098832	-				tRNA-Arg			ECIAI39_RS15040	77		anticodon=CCG
gene	protein_coding	GCF_000026345.1	Primary Assembly	chromosome		NC_011750.1	3098935	3100320	-					yifK		ECIAI39_RS15045	1386		old_locus_tag=ECIAI39_2991
CDS	with_protein	GCF_000026345.1	Primary Assembly	chromosome		NC_011750.1	3098935	3100320	-	WP_000774730.1	WP_000774730.1		amino acid permease	yifK		ECIAI39_RS15045	1386	461	
gene	protein_coding	GCF_000026345.1	Primary Assembly	chromosome		NC_011750.1	3100511	3101251	-					rffM		ECIAI39_RS15050	741		old_locus_tag=ECIAI39_2992
CDS	with_protein	GCF_000026345.1	Primary Assembly	chromosome		NC_011750.1	3100511	3101251	-	WP_001064043.1	WP_001064043.1		lipopolysaccharide N-acetylmannosaminouronosyltransferase	rffM		ECIAI39_RS15050	741	246	
gene	protein_coding	GCF_000026345.1	Primary Assembly	chromosome		NC_011750.1	3101254	3102606	-					wzyE		ECIAI39_RS15055	1353		old_locus_tag=ECIAI39_2993
CDS	with_protein	GCF_000026345.1	Primary Assembly	chromosome		NC_011750.1	3101254	3102606	-	WP_000055108.1	WP_000055108.1		ECA oligosaccharide polymerase	wzyE		ECIAI39_RS15055	1353	450	
gene	protein_coding	GCF_000026345.1	Primary Assembly	chromosome		NC_011750.1	3102603	3103682	-					rffT		ECIAI39_RS15060	1080		old_locus_tag=ECIAI39_2994
CDS	with_protein	GCF_000026345.1	Primary Assembly	chromosome		NC_011750.1	3102603	3103682	-	WP_000217284.1	WP_000217284.1		TDP-N-acetylfucosamine:lipid II N-acetylfucosaminyltransferase	rffT		ECIAI39_RS15060	1080	359	
gene	protein_coding	GCF_000026345.1	Primary Assembly	chromosome		NC_011750.1	3103679	3104929	-					wzxE		ECIAI39_RS15065	1251		old_locus_tag=ECIAI39_2995
CDS	with_protein	GCF_000026345.1	Primary Assembly	chromosome		NC_011750.1	3103679	3104929	-	WP_000050258.1	WP_000050258.1		lipid III flippase WzxE	wzxE		ECIAI39_RS15065	1251	416	
gene	protein_coding	GCF_000026345.1	Primary Assembly	chromosome		NC_011750.1	3104931	3106061	-					rffA		ECIAI39_RS15070	1131		old_locus_tag=ECIAI39_2996
CDS	with_protein	GCF_000026345.1	Primary Assembly	chromosome		NC_011750.1	3104931	3106061	-	WP_000612044.1	WP_000612044.1		dTDP-4-amino-4,6-dideoxygalactose transaminase	rffA		ECIAI39_RS15070	1131	376	
gene	protein_coding	GCF_000026345.1	Primary Assembly	chromosome		NC_011750.1	3106066	3106740	-					rffC		ECIAI39_RS15075	675		old_locus_tag=ECIAI39_2997
CDS	with_protein	GCF_000026345.1	Primary Assembly	chromosome		NC_011750.1	3106066	3106740	-	WP_001145183.1	WP_001145183.1		dTDP-4-amino-4,6-dideoxy-D-galactose acyltransferase	rffC		ECIAI39_RS15075	675	224	
gene	protein_coding	GCF_000026345.1	Primary Assembly	chromosome		NC_011750.1	3106718	3107599	-					rfbA		ECIAI39_RS15080	882		old_locus_tag=ECIAI39_2998
CDS	with_protein	GCF_000026345.1	Primary Assembly	chromosome		NC_011750.1	3106718	3107599	-	WP_000676056.1	WP_000676056.1		glucose-1-phosphate thymidylyltransferase RfbA	rfbA		ECIAI39_RS15080	882	293	
gene	protein_coding	GCF_000026345.1	Primary Assembly	chromosome		NC_011750.1	3107618	3108685	-					rffG		ECIAI39_RS15085	1068		old_locus_tag=ECIAI39_2999
CDS	with_protein	GCF_000026345.1	Primary Assembly	chromosome		NC_011750.1	3107618	3108685	-	WP_001226611.1	WP_001226611.1		dTDP-glucose 4,6-dehydratase	rffG		ECIAI39_RS15085	1068	355	
gene	protein_coding	GCF_000026345.1	Primary Assembly	chromosome		NC_011750.1	3108685	3109947	-					wecC		ECIAI39_RS15090	1263		old_locus_tag=ECIAI39_3000
CDS	with_protein	GCF_000026345.1	Primary Assembly	chromosome		NC_011750.1	3108685	3109947	-	WP_000006610.1	WP_000006610.1		UDP-N-acetyl-D-mannosamine dehydrogenase	wecC		ECIAI39_RS15090	1263	420	
gene	protein_coding	GCF_000026345.1	Primary Assembly	chromosome		NC_011750.1	3109944	3111074	-					wecB		ECIAI39_RS15095	1131		old_locus_tag=ECIAI39_3001
CDS	with_protein	GCF_000026345.1	Primary Assembly	chromosome		NC_011750.1	3109944	3111074	-	WP_012602476.1	WP_012602476.1		UDP-N-acetylglucosamine 2-epimerase (non-hydrolyzing)	wecB		ECIAI39_RS15095	1131	376	
gene	protein_coding	GCF_000026345.1	Primary Assembly	chromosome		NC_011750.1	3111130	3112176	-					wzzE		ECIAI39_RS15100	1047		old_locus_tag=ECIAI39_3002
CDS	with_protein	GCF_000026345.1	Primary Assembly	chromosome		NC_011750.1	3111130	3112176	-	WP_012602477.1	WP_012602477.1		ECA polysaccharide chain length modulation protein	wzzE		ECIAI39_RS15100	1047	348	
gene	protein_coding	GCF_000026345.1	Primary Assembly	chromosome		NC_011750.1	3112188	3113291	-					wecA		ECIAI39_RS15105	1104		old_locus_tag=ECIAI39_3003
CDS	with_protein	GCF_000026345.1	Primary Assembly	chromosome		NC_011750.1	3112188	3113291	-	WP_001050971.1	WP_001050971.1		UDP-N-acetylglucosamine--undecaprenyl-phosphate N-acetylglucosaminephosphotransferase	wecA		ECIAI39_RS15105	1104	367	
gene	protein_coding	GCF_000026345.1	Primary Assembly	chromosome		NC_011750.1	3113531	3114790	-					rho		ECIAI39_RS15110	1260		old_locus_tag=ECIAI39_3005
CDS	with_protein	GCF_000026345.1	Primary Assembly	chromosome		NC_011750.1	3113531	3114790	-	WP_012602478.1	WP_012602478.1		transcription termination factor Rho	rho		ECIAI39_RS15110	1260	419	
gene	protein_coding	GCF_000026345.1	Primary Assembly	chromosome		NC_011750.1	3114875	3114976	-					rhoL		ECIAI39_RS15115	102		old_locus_tag=ECIAI39_4942
CDS	with_protein	GCF_000026345.1	Primary Assembly	chromosome		NC_011750.1	3114875	3114976	-	WP_001295255.1	WP_001295255.1		rho operon leader peptide RhoL	rhoL		ECIAI39_RS15115	102	33	
gene	protein_coding	GCF_000026345.1	Primary Assembly	chromosome		NC_011750.1	3115117	3115446	-					trxA		ECIAI39_RS15120	330		old_locus_tag=ECIAI39_3006
CDS	with_protein	GCF_000026345.1	Primary Assembly	chromosome		NC_011750.1	3115117	3115446	-	WP_001280776.1	WP_001280776.1		thioredoxin TrxA	trxA		ECIAI39_RS15120	330	109	
gene	protein_coding	GCF_000026345.1	Primary Assembly	chromosome		NC_011750.1	3115577	3116842	+					rhlB		ECIAI39_RS15125	1266		old_locus_tag=ECIAI39_3007
CDS	with_protein	GCF_000026345.1	Primary Assembly	chromosome		NC_011750.1	3115577	3116842	+	WP_000047509.1	WP_000047509.1		ATP-dependent RNA helicase RhlB	rhlB		ECIAI39_RS15125	1266	421	
gene	protein_coding	GCF_000026345.1	Primary Assembly	chromosome		NC_011750.1	3116978	3118462	+					gppA		ECIAI39_RS15130	1485		old_locus_tag=ECIAI39_3008
CDS	with_protein	GCF_000026345.1	Primary Assembly	chromosome		NC_011750.1	3116978	3118462	+	WP_001361911.1	WP_001361911.1		guanosine-5'-triphosphate,3'-diphosphate diphosphatase	gppA		ECIAI39_RS15130	1485	494	
gene	protein_coding	GCF_000026345.1	Primary Assembly	chromosome		NC_011750.1	3118509	3120530	-					rep		ECIAI39_RS15135	2022		old_locus_tag=ECIAI39_3009
CDS	with_protein	GCF_000026345.1	Primary Assembly	chromosome		NC_011750.1	3118509	3120530	-	WP_001238892.1	WP_001238892.1		DNA helicase Rep	rep		ECIAI39_RS15135	2022	673	
gene	protein_coding	GCF_000026345.1	Primary Assembly	chromosome		NC_011750.1	3120748	3121197	+							ECIAI39_RS15140	450		old_locus_tag=ECIAI39_3010
CDS	with_protein	GCF_000026345.1	Primary Assembly	chromosome		NC_011750.1	3120748	3121197	+	WP_000996698.1	WP_000996698.1		type II toxin-antitoxin system PemK/MazF family toxin			ECIAI39_RS15140	450	149	
gene	protein_coding	GCF_000026345.1	Primary Assembly	chromosome		NC_011750.1	3121350	3121631	+					ppiC		ECIAI39_RS15145	282		old_locus_tag=ECIAI39_3011
CDS	with_protein	GCF_000026345.1	Primary Assembly	chromosome		NC_011750.1	3121350	3121631	+	WP_001140258.1	WP_001140258.1		peptidylprolyl isomerase PpiC	ppiC		ECIAI39_RS15145	282	93	
gene	protein_coding	GCF_000026345.1	Primary Assembly	chromosome		NC_011750.1	3121677	3123152	-					ilvC		ECIAI39_RS15150	1476		old_locus_tag=ECIAI39_3012
CDS	with_protein	GCF_000026345.1	Primary Assembly	chromosome		NC_011750.1	3121677	3123152	-	WP_012602480.1	WP_012602480.1		ketol-acid reductoisomerase	ilvC		ECIAI39_RS15150	1476	491	
gene	protein_coding	GCF_000026345.1	Primary Assembly	chromosome		NC_011750.1	3123302	3124192	+					ilvY		ECIAI39_RS15155	891		old_locus_tag=ECIAI39_3013
CDS	with_protein	GCF_000026345.1	Primary Assembly	chromosome		NC_011750.1	3123302	3124192	+	WP_000365764.1	WP_000365764.1		HTH-type transcriptional activator IlvY	ilvY		ECIAI39_RS15155	891	296	
gene	protein_coding	GCF_000026345.1	Primary Assembly	chromosome		NC_011750.1	3124189	3125733	-					ilvA		ECIAI39_RS15160	1545		old_locus_tag=ECIAI39_3014
CDS	with_protein	GCF_000026345.1	Primary Assembly	chromosome		NC_011750.1	3124189	3125733	-	WP_000785614.1	WP_000785614.1		threonine ammonia-lyase, biosynthetic	ilvA		ECIAI39_RS15160	1545	514	
gene	protein_coding	GCF_000026345.1	Primary Assembly	chromosome		NC_011750.1	3125736	3127586	-					ilvD		ECIAI39_RS15165	1851		old_locus_tag=ECIAI39_3015
CDS	with_protein	GCF_000026345.1	Primary Assembly	chromosome		NC_011750.1	3125736	3127586	-	WP_001127404.1	WP_001127404.1		dihydroxy-acid dehydratase	ilvD		ECIAI39_RS15165	1851	616	
gene	protein_coding	GCF_000026345.1	Primary Assembly	chromosome		NC_011750.1	3127651	3128580	-					ilvE		ECIAI39_RS15170	930		old_locus_tag=ECIAI39_3016
CDS	with_protein	GCF_000026345.1	Primary Assembly	chromosome		NC_011750.1	3127651	3128580	-	WP_000208520.1	WP_000208520.1		branched-chain-amino-acid transaminase	ilvE		ECIAI39_RS15170	930	309	
gene	protein_coding	GCF_000026345.1	Primary Assembly	chromosome		NC_011750.1	3128600	3128863	-					ilvM		ECIAI39_RS15175	264		old_locus_tag=ECIAI39_3017
CDS	with_protein	GCF_000026345.1	Primary Assembly	chromosome		NC_011750.1	3128600	3128863	-	WP_000983255.1	WP_000983255.1		acetolactate synthase 2 small subunit	ilvM		ECIAI39_RS15175	264	87	
gene	protein_coding	GCF_000026345.1	Primary Assembly	chromosome		NC_011750.1	3128860	3130506	-							ECIAI39_RS15180	1647		old_locus_tag=ECIAI39_3018
CDS	with_protein	GCF_000026345.1	Primary Assembly	chromosome		NC_011750.1	3128860	3130506	-	WP_001012578.1	WP_001012578.1		acetolactate synthase 2 catalytic subunit			ECIAI39_RS15180	1647	548	
gene	protein_coding	GCF_000026345.1	Primary Assembly	chromosome		NC_011750.1	3130509	3130559	-					ilvX		ECIAI39_RS15185	51		
CDS	with_protein	GCF_000026345.1	Primary Assembly	chromosome		NC_011750.1	3130509	3130559	-	WP_101687388.1	WP_101687388.1		peptide IlvX	ilvX		ECIAI39_RS15185	51	16	
gene	protein_coding	GCF_000026345.1	Primary Assembly	chromosome		NC_011750.1	3130646	3130744	-					ilvL		ECIAI39_RS15190	99		old_locus_tag=ECIAI39_4943
CDS	with_protein	GCF_000026345.1	Primary Assembly	chromosome		NC_011750.1	3130646	3130744	-	WP_001311244.1	WP_001311244.1		ilv operon leader peptide	ilvL		ECIAI39_RS15190	99	32	
gene	protein_coding	GCF_000026345.1	Primary Assembly	chromosome		NC_011750.1	3131097	3132617	+					yifB		ECIAI39_RS15195	1521		old_locus_tag=ECIAI39_3019
CDS	with_protein	GCF_000026345.1	Primary Assembly	chromosome		NC_011750.1	3131097	3132617	+	WP_000059008.1	WP_000059008.1		YifB family Mg chelatase-like AAA ATPase	yifB		ECIAI39_RS15195	1521	506	
gene	protein_coding	GCF_000026345.1	Primary Assembly	chromosome		NC_011750.1	3132642	3132980	-					maoP		ECIAI39_RS15200	339		old_locus_tag=ECIAI39_3020
CDS	with_protein	GCF_000026345.1	Primary Assembly	chromosome		NC_011750.1	3132642	3132980	-	WP_000841001.1	WP_000841001.1		macrodomain Ori organization protein MaoP	maoP		ECIAI39_RS15200	339	112	
gene	protein_coding	GCF_000026345.1	Primary Assembly	chromosome		NC_011750.1	3133099	3133938	+					hdfR		ECIAI39_RS15205	840		old_locus_tag=ECIAI39_3021
CDS	with_protein	GCF_000026345.1	Primary Assembly	chromosome		NC_011750.1	3133099	3133938	+	WP_000379229.1	WP_000379229.1		HTH-type transcriptional regulator HdfR	hdfR		ECIAI39_RS15205	840	279	
gene	tRNA	GCF_000026345.1	Primary Assembly	chromosome		NC_011750.1	3134033	3134108	-							ECIAI39_RS15210	76		old_locus_tag=ECIAI39_tRNA55
tRNA		GCF_000026345.1	Primary Assembly	chromosome		NC_011750.1	3134033	3134108	-				tRNA-Trp			ECIAI39_RS15210	76		anticodon=CCA
gene	tRNA	GCF_000026345.1	Primary Assembly	chromosome		NC_011750.1	3134117	3134193	-							ECIAI39_RS15215	77		old_locus_tag=ECIAI39_tRNA54
tRNA		GCF_000026345.1	Primary Assembly	chromosome		NC_011750.1	3134117	3134193	-				tRNA-Asp			ECIAI39_RS15215	77		anticodon=GTC
gene	rRNA	GCF_000026345.1	Primary Assembly	chromosome		NC_011750.1	3134248	3134363	-					rrf		ECIAI39_RS15220	116		old_locus_tag=ECIAI39_5S_4
rRNA		GCF_000026345.1	Primary Assembly	chromosome		NC_011750.1	3134248	3134363	-				5S ribosomal RNA	rrf		ECIAI39_RS15220	116		
gene	rRNA	GCF_000026345.1	Primary Assembly	chromosome		NC_011750.1	3134459	3137362	-							ECIAI39_RS15225	2904		old_locus_tag=ECIAI39_23S_3
rRNA		GCF_000026345.1	Primary Assembly	chromosome		NC_011750.1	3134459	3137362	-				23S ribosomal RNA			ECIAI39_RS15225	2904		
gene	tRNA	GCF_000026345.1	Primary Assembly	chromosome		NC_011750.1	3137595	3137670	-							ECIAI39_RS15230	76		old_locus_tag=ECIAI39_tRNA53
tRNA		GCF_000026345.1	Primary Assembly	chromosome		NC_011750.1	3137595	3137670	-				tRNA-Glu			ECIAI39_RS15230	76		anticodon=TTC
gene	rRNA	GCF_000026345.1	Primary Assembly	chromosome		NC_011750.1	3137756	3139297	-							ECIAI39_RS15235	1542		old_locus_tag=ECIAI39_16S_3
rRNA		GCF_000026345.1	Primary Assembly	chromosome		NC_011750.1	3137756	3139297	-				16S ribosomal RNA			ECIAI39_RS15235	1542		
gene	protein_coding	GCF_000026345.1	Primary Assembly	chromosome		NC_011750.1	3139670	3140527	-					murI		ECIAI39_RS15240	858		old_locus_tag=ECIAI39_3022
CDS	with_protein	GCF_000026345.1	Primary Assembly	chromosome		NC_011750.1	3139670	3140527	-	WP_000201825.1	WP_000201825.1		glutamate racemase	murI		ECIAI39_RS15240	858	285	
gene	protein_coding	GCF_000026345.1	Primary Assembly	chromosome		NC_011750.1	3140472	3142316	-					btuB		ECIAI39_RS15245	1845		old_locus_tag=ECIAI39_3023
CDS	with_protein	GCF_000026345.1	Primary Assembly	chromosome		NC_011750.1	3140472	3142316	-	WP_000591361.1	WP_000591361.1		TonB-dependent vitamin B12 receptor BtuB	btuB		ECIAI39_RS15245	1845	614	
gene	protein_coding	GCF_000026345.1	Primary Assembly	chromosome		NC_011750.1	3142685	3143785	+					trmA		ECIAI39_RS15250	1101		old_locus_tag=ECIAI39_3024
CDS	with_protein	GCF_000026345.1	Primary Assembly	chromosome		NC_011750.1	3142685	3143785	+	WP_000187040.1	WP_000187040.1		tRNA (uridine(54)-C5)-methyltransferase TrmA	trmA		ECIAI39_RS15250	1101	366	
gene	protein_coding	GCF_000026345.1	Primary Assembly	chromosome		NC_011750.1	3143825	3144184	-					yijD		ECIAI39_RS15255	360		old_locus_tag=ECIAI39_3025
CDS	with_protein	GCF_000026345.1	Primary Assembly	chromosome		NC_011750.1	3143825	3144184	-	WP_000806411.1	WP_000806411.1		YijD family membrane protein	yijD		ECIAI39_RS15255	360	119	
gene	protein_coding	GCF_000026345.1	Primary Assembly	chromosome		NC_011750.1	3144184	3144834	-					fabR		ECIAI39_RS15260	651		old_locus_tag=ECIAI39_3026
CDS	with_protein	GCF_000026345.1	Primary Assembly	chromosome		NC_011750.1	3144184	3144834	-	WP_001309117.1	WP_001309117.1		HTH-type transcriptional repressor FabR	fabR		ECIAI39_RS15260	651	216	
gene	protein_coding	GCF_000026345.1	Primary Assembly	chromosome		NC_011750.1	3145166	3146566	+					sthA		ECIAI39_RS15265	1401		old_locus_tag=ECIAI39_3027
CDS	with_protein	GCF_000026345.1	Primary Assembly	chromosome		NC_011750.1	3145166	3146566	+	WP_001120810.1	WP_001120810.1		Si-specific NAD(P)(+) transhydrogenase	sthA		ECIAI39_RS15265	1401	466	
gene	protein_coding	GCF_000026345.1	Primary Assembly	chromosome		NC_011750.1	3146549	3147466	-					oxyR		ECIAI39_RS15270	918		old_locus_tag=ECIAI39_3028
CDS	with_protein	GCF_000026345.1	Primary Assembly	chromosome		NC_011750.1	3146549	3147466	-	WP_001025939.1	WP_001025939.1		DNA-binding transcriptional regulator OxyR	oxyR		ECIAI39_RS15270	918	305	
gene	protein_coding	GCF_000026345.1	Primary Assembly	chromosome		NC_011750.1	3147732	3149105	-					argH		ECIAI39_RS15275	1374		old_locus_tag=ECIAI39_3029
CDS	with_protein	GCF_000026345.1	Primary Assembly	chromosome		NC_011750.1	3147732	3149105	-	WP_001230090.1	WP_001230090.1		argininosuccinate lyase	argH		ECIAI39_RS15275	1374	457	
gene	protein_coding	GCF_000026345.1	Primary Assembly	chromosome		NC_011750.1	3149166	3149942	-					argB		ECIAI39_RS15280	777		old_locus_tag=ECIAI39_3030
CDS	with_protein	GCF_000026345.1	Primary Assembly	chromosome		NC_011750.1	3149166	3149942	-	WP_001572167.1	WP_001572167.1		acetylglutamate kinase	argB		ECIAI39_RS15280	777	258	
gene	protein_coding	GCF_000026345.1	Primary Assembly	chromosome		NC_011750.1	3149950	3150954	-					argC		ECIAI39_RS15285	1005		old_locus_tag=ECIAI39_3031
CDS	with_protein	GCF_000026345.1	Primary Assembly	chromosome		NC_011750.1	3149950	3150954	-	WP_000935355.1	WP_000935355.1		N-acetyl-gamma-glutamyl-phosphate reductase	argC		ECIAI39_RS15285	1005	334	
gene	protein_coding	GCF_000026345.1	Primary Assembly	chromosome		NC_011750.1	3151108	3152259	+					argE		ECIAI39_RS15290	1152		old_locus_tag=ECIAI39_3032
CDS	with_protein	GCF_000026345.1	Primary Assembly	chromosome		NC_011750.1	3151108	3152259	+	WP_012602483.1	WP_012602483.1		acetylornithine deacetylase	argE		ECIAI39_RS15290	1152	383	
gene	protein_coding	GCF_000026345.1	Primary Assembly	chromosome		NC_011750.1	3152561	3155212	+					ppc		ECIAI39_RS15295	2652		old_locus_tag=ECIAI39_3033
CDS	with_protein	GCF_000026345.1	Primary Assembly	chromosome		NC_011750.1	3152561	3155212	+	WP_001005578.1	WP_001005578.1		phosphoenolpyruvate carboxylase	ppc		ECIAI39_RS15295	2652	883	
gene	protein_coding	GCF_000026345.1	Primary Assembly	chromosome		NC_011750.1	3155395	3157128	+					eptC		ECIAI39_RS15300	1734		old_locus_tag=ECIAI39_3034
CDS	with_protein	GCF_000026345.1	Primary Assembly	chromosome		NC_011750.1	3155395	3157128	+	WP_000556318.1	WP_000556318.1		phosphoethanolamine transferase CptA	eptC		ECIAI39_RS15300	1734	577	
gene	protein_coding	GCF_000026345.1	Primary Assembly	chromosome		NC_011750.1	3157277	3158128	+					yijO		ECIAI39_RS15305	852		old_locus_tag=ECIAI39_3035
CDS	with_protein	GCF_000026345.1	Primary Assembly	chromosome		NC_011750.1	3157277	3158128	+	WP_000274639.1	WP_000274639.1		helix-turn-helix domain-containing protein	yijO		ECIAI39_RS15305	852	283	
gene	protein_coding	GCF_000026345.1	Primary Assembly	chromosome		NC_011750.1	3158115	3158456	-					frwD		ECIAI39_RS15310	342		old_locus_tag=ECIAI39_3036
CDS	with_protein	GCF_000026345.1	Primary Assembly	chromosome		NC_011750.1	3158115	3158456	-	WP_000323849.1	WP_000323849.1		PTS fructose-like transporter subunit IIB	frwD		ECIAI39_RS15310	342	113	
gene	protein_coding	GCF_000026345.1	Primary Assembly	chromosome		NC_011750.1	3158458	3159336	-					pflC		ECIAI39_RS15315	879		old_locus_tag=ECIAI39_3037
CDS	with_protein	GCF_000026345.1	Primary Assembly	chromosome		NC_011750.1	3158458	3159336	-	WP_000204095.1	WP_000204095.1		[formate-C-acetyltransferase]-activating enzyme	pflC		ECIAI39_RS15315	879	292	
gene	protein_coding	GCF_000026345.1	Primary Assembly	chromosome		NC_011750.1	3159302	3161599	-					pflD		ECIAI39_RS15320	2298		old_locus_tag=ECIAI39_3038
CDS	with_protein	GCF_000026345.1	Primary Assembly	chromosome		NC_011750.1	3159302	3161599	-	WP_000184833.1	WP_000184833.1		formate C-acetyltransferase	pflD		ECIAI39_RS15320	2298	765	
gene	protein_coding	GCF_000026345.1	Primary Assembly	chromosome		NC_011750.1	3161650	3161970	-					frwB		ECIAI39_RS15325	321		old_locus_tag=ECIAI39_3039
CDS	with_protein	GCF_000026345.1	Primary Assembly	chromosome		NC_011750.1	3161650	3161970	-	WP_000161259.1	WP_000161259.1		PTS fructose-like transporter subunit IIB	frwB		ECIAI39_RS15325	321	106	
