# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000001.1	1007112	1008536	-	KFI40458.1			mannose-6-phosphate isomerase			BACT_1162	1425	474	
gene	protein_coding	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000001.1	1008662	1008916	+							BACT_1163	255		
CDS	with_protein	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000001.1	1008662	1008916	+	KFI40459.1			hypothetical protein			BACT_1163	255	84	
gene	protein_coding	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000001.1	1009002	1010291	-							BACT_1164	1290		
CDS	with_protein	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000001.1	1009002	1010291	-	KFI40460.1			Sensor-like histidine kinase senX3			BACT_1164	1290	429	
gene	protein_coding	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000001.1	1010406	1011080	+							BACT_1165	675		
CDS	with_protein	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000001.1	1010406	1011080	+	KFI40461.1			phosphate transport system regulatory protein PhoU			BACT_1165	675	224	
gene	protein_coding	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000001.1	1011178	1011918	-							BACT_1166	741		
CDS	with_protein	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000001.1	1011178	1011918	-	KFI40462.1			phosphoglycerate mutase			BACT_1166	741	246	
gene	protein_coding	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000001.1	1011986	1012987	-							BACT_1167	1002		
CDS	with_protein	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000001.1	1011986	1012987	-	KFI40463.1			1,4-dihydroxy-2-naphthoate octaprenyltransferase			BACT_1167	1002	333	
gene	protein_coding	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000001.1	1013079	1014737	-							BACT_1168	1659		
CDS	with_protein	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000001.1	1013079	1014737	-	KFI40464.1			lysyl-tRNA synthetase			BACT_1168	1659	552	
gene	tRNA	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000001.1	1014871	1014947	+							BACT_tRNA42	77		
tRNA		GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000001.1	1014871	1014947	+				tRNA-Pro			BACT_tRNA42	77		
gene	protein_coding	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000001.1	1015241	1016686	-							BACT_1169	1446		
CDS	with_protein	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000001.1	1015241	1016686	-	KFI40465.1			hypothetical protein			BACT_1169	1446	481	
gene	protein_coding	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000001.1	1016683	1017390	-							BACT_1170	708		
CDS	with_protein	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000001.1	1016683	1017390	-	KFI40466.1			putative ABC transporter ATP-binding component			BACT_1170	708	235	
gene	protein_coding	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000001.1	1017693	1018424	-							BACT_1171	732		
CDS	with_protein	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000001.1	1017693	1018424	-	KFI40467.1			hypothetical protein			BACT_1171	732	243	
gene	protein_coding	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000001.1	1018851	1019966	+							BACT_1172	1116		
CDS	with_protein	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000001.1	1018851	1019966	+	KFI40468.1			alcohol dehydrogenase			BACT_1172	1116	371	
gene	protein_coding	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000001.1	1020717	1023761	+							BACT_1173	3045		
CDS	with_protein	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000001.1	1020717	1023761	+	KFI40469.1			regulator of chromosome condensation, RCC1			BACT_1173	3045	1014	
gene	protein_coding	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000001.1	1023922	1024668	+							BACT_1174	747		
CDS	with_protein	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000001.1	1023922	1024668	+	KFI40470.1			oxidoreductase			BACT_1174	747	248	
gene	protein_coding	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000001.1	1024857	1025759	-							BACT_1175	903		
CDS	with_protein	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000001.1	1024857	1025759	-	KFI40471.1			membrane protein			BACT_1175	903	300	
gene	protein_coding	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000001.1	1025992	1027179	+							BACT_1176	1188		
CDS	with_protein	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000001.1	1025992	1027179	+	KFI40472.1			major facilitator superfamily MFS_1			BACT_1176	1188	395	
gene	protein_coding	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000001.1	1027195	1029237	+							BACT_1177	2043		
CDS	with_protein	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000001.1	1027195	1029237	+	KFI40473.1			TPR repeat-containing protein			BACT_1177	2043	680	
gene	protein_coding	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000001.1	1029280	1029936	+							BACT_1178	657		
CDS	with_protein	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000001.1	1029280	1029936	+	KFI40474.1			hypothetical protein			BACT_1178	657	218	
gene	protein_coding	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000001.1	1029992	1031641	+							BACT_1179	1650		
CDS	with_protein	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000001.1	1029992	1031641	+	KFI40475.1			hypothetical protein			BACT_1179	1650	549	
gene	protein_coding	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000001.1	1031702	1032463	-							BACT_1180	762		
CDS	with_protein	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000001.1	1031702	1032463	-	KFI40476.1			hypothetical protein			BACT_1180	762	253	
gene	protein_coding	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000001.1	1032453	1034231	-							BACT_1181	1779		
CDS	with_protein	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000001.1	1032453	1034231	-	KFI40477.1			putative phage shock protein C, PspC			BACT_1181	1779	592	
gene	protein_coding	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000001.1	1034344	1035846	+							BACT_1182	1503		
CDS	with_protein	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000001.1	1034344	1035846	+	KFI40478.1			histidine kinase sensor of two component system			BACT_1182	1503	500	
gene	protein_coding	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000001.1	1035852	1036631	+							BACT_1183	780		
CDS	with_protein	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000001.1	1035852	1036631	+	KFI40479.1			response regulator of two-component system			BACT_1183	780	259	
gene	protein_coding	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000001.1	1036639	1037274	-							BACT_1184	636		
CDS	with_protein	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000001.1	1036639	1037274	-	KFI40480.1			HAD-superfamily hydrolase, subfamily IA, variant 3			BACT_1184	636	211	
gene	protein_coding	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000001.1	1037451	1037972	+							BACT_1185	522		
CDS	with_protein	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000001.1	1037451	1037972	+	KFI40481.1			NAD(P)H dehydrogenase (quinone)			BACT_1185	522	173	
gene	protein_coding	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000001.1	1038103	1039110	+							BACT_1186	1008		
CDS	with_protein	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000001.1	1038103	1039110	+	KFI40482.1			oxidoreductase, aldo/keto reductase family protein			BACT_1186	1008	335	
gene	protein_coding	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000001.1	1039222	1041474	-							BACT_1187	2253		
CDS	with_protein	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000001.1	1039222	1041474	-	KFI40483.1			hypothetical protein			BACT_1187	2253	750	
gene	tRNA	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000001.1	1041666	1041751	-							BACT_tRNA41	86		
tRNA		GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000001.1	1041666	1041751	-				tRNA-Ser			BACT_tRNA41	86		
gene	protein_coding	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000001.1	1041792	1043276	-							BACT_1188	1485		
CDS	with_protein	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000001.1	1041792	1043276	-	KFI40484.1			ABC transporter, ATP-binding protein			BACT_1188	1485	494	
gene	protein_coding	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000001.1	1043269	1043952	-							BACT_1189	684		
CDS	with_protein	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000001.1	1043269	1043952	-	KFI40485.1			cobalt ABC transporter, permease protein			BACT_1189	684	227	
gene	protein_coding	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000001.1	1043949	1044575	-							BACT_1190	627		
CDS	with_protein	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000001.1	1043949	1044575	-	KFI40486.1			putative permease			BACT_1190	627	208	
gene	protein_coding	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000001.1	1044854	1046140	-							BACT_1191	1287		
CDS	with_protein	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000001.1	1044854	1046140	-	KFI40487.1			Seryl-tRNA synthetase			BACT_1191	1287	428	
gene	protein_coding	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000001.1	1046349	1047674	-							BACT_1192	1326		
CDS	with_protein	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000001.1	1046349	1047674	-	KFI40488.1			serine transporter			BACT_1192	1326	441	
gene	protein_coding	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000001.1	1047822	1048697	-							BACT_1193	876		
CDS	with_protein	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000001.1	1047822	1048697	-	KFI40489.1			L-serine dehydratase, alpha subunit			BACT_1193	876	291	
gene	protein_coding	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000001.1	1048710	1049390	-							BACT_1194	681		
CDS	with_protein	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000001.1	1048710	1049390	-	KFI40490.1			L-serine dehydratase, beta subunit			BACT_1194	681	226	
gene	protein_coding	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000001.1	1049708	1050799	+							BACT_1195	1092		
CDS	with_protein	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000001.1	1049708	1050799	+	KFI40491.1			diacylglycerol kinase catalytic domain protein			BACT_1195	1092	363	
gene	protein_coding	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000001.1	1050927	1052603	+							BACT_1196	1677		
CDS	with_protein	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000001.1	1050927	1052603	+	KFI40492.1			phosphoglucomutase			BACT_1196	1677	558	
gene	protein_coding	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000001.1	1052690	1053760	+							BACT_1197	1071		
CDS	with_protein	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000001.1	1052690	1053760	+	KFI40493.1			ribonuclease HI			BACT_1197	1071	356	
gene	protein_coding	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000001.1	1053823	1054521	+							BACT_1198	699		
CDS	with_protein	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000001.1	1053823	1054521	+	KFI40494.1			ribose 5-phosphate isomerase A			BACT_1198	699	232	
gene	protein_coding	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000001.1	1054654	1055046	-							BACT_1199	393		
CDS	with_protein	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000001.1	1054654	1055046	-	KFI40495.1			hypothetical protein			BACT_1199	393	130	
gene	protein_coding	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000001.1	1055096	1055602	-							BACT_1200	507		
CDS	with_protein	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000001.1	1055096	1055602	-	KFI40496.1			thiol peroxidase			BACT_1200	507	168	
gene	protein_coding	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000001.1	1055798	1055887	-							BACT_1201	90		
CDS	with_protein	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000001.1	1055798	1055887	-	KFI40497.1			hypothetical protein			BACT_1201	90	29	
gene	protein_coding	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000001.1	1055959	1056603	-							BACT_1202	645		
CDS	with_protein	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000001.1	1055959	1056603	-	KFI40498.1			hypothetical protein			BACT_1202	645	214	
gene	protein_coding	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000001.1	1056760	1058199	+							BACT_1203	1440		
CDS	with_protein	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000001.1	1056760	1058199	+	KFI40499.1			DNA repair protein RadA			BACT_1203	1440	479	
gene	protein_coding	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000001.1	1058268	1058744	+							BACT_1204	477		
CDS	with_protein	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000001.1	1058268	1058744	+	KFI40500.1			hypothetical protein			BACT_1204	477	158	
gene	protein_coding	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000001.1	1058881	1060746	-							BACT_1205	1866		
CDS	with_protein	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000001.1	1058881	1060746	-	KFI40501.1			cytochrome D ABC transporter ATP-binding and permease			BACT_1205	1866	621	
gene	protein_coding	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000001.1	1060727	1062520	-							BACT_1206	1794		
CDS	with_protein	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000001.1	1060727	1062520	-	KFI40502.1			cytochrome D ABC superfamily ATP binding cassette transporter, ATP-binding and permease protein			BACT_1206	1794	597	
gene	protein_coding	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000001.1	1062619	1063659	-							BACT_1207	1041		
CDS	with_protein	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000001.1	1062619	1063659	-	KFI40503.1			cytochrome D ubiquinol oxidase subunit II			BACT_1207	1041	346	
gene	protein_coding	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000001.1	1063656	1065143	-							BACT_1208	1488		
CDS	with_protein	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000001.1	1063656	1065143	-	KFI40504.1			cytochrome D ubiquinol oxidase subunit I			BACT_1208	1488	495	
gene	protein_coding	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000001.1	1065204	1066379	-							BACT_1209	1176		
CDS	with_protein	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000001.1	1065204	1066379	-	KFI40505.1			NADH dehydrogenase, FAD-containing subunit			BACT_1209	1176	391	
gene	tRNA	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000001.1	1066738	1066812	-							BACT_tRNA40	75		
tRNA		GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000001.1	1066738	1066812	-				tRNA-Gln			BACT_tRNA40	75		
gene	tRNA	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000001.1	1066855	1066930	-							BACT_tRNA39	76		
tRNA		GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000001.1	1066855	1066930	-				tRNA-Glu			BACT_tRNA39	76		
gene	protein_coding	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000001.1	1066995	1068524	-							BACT_1210	1530		
CDS	with_protein	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000001.1	1066995	1068524	-	KFI40506.1			glutamyl-tRNA synthetase			BACT_1210	1530	509	
gene	protein_coding	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000001.1	1068591	1069319	-							BACT_1211	729		
CDS	with_protein	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000001.1	1068591	1069319	-	KFI40507.1			anaerobic ribonucleoside-triphosphate reductase activating protein			BACT_1211	729	242	
gene	protein_coding	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000001.1	1069450	1071864	-							BACT_1212	2415		
CDS	with_protein	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000001.1	1069450	1071864	-	KFI40508.1			Anaerobic ribonucleoside-triphosphate reductase			BACT_1212	2415	804	
gene	protein_coding	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000001.1	1072285	1073133	-							BACT_1213	849		
CDS	with_protein	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000001.1	1072285	1073133	-	KFI40509.1			beta-lactamase domain protein			BACT_1213	849	282	
gene	protein_coding	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000001.1	1073212	1074516	-							BACT_1214	1305		
CDS	with_protein	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000001.1	1073212	1074516	-	KFI40510.1			major facilitator transporter			BACT_1214	1305	434	
gene	protein_coding	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000001.1	1075078	1076181	+							BACT_1215	1104		
CDS	with_protein	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000001.1	1075078	1076181	+	KFI40511.1			Solute binding protein of ABC transporter system			BACT_1215	1104	367	
gene	protein_coding	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000001.1	1076298	1077041	+							BACT_1216	744		
CDS	with_protein	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000001.1	1076298	1077041	+	KFI40512.1			Permease protein of ABC transporter system			BACT_1216	744	247	
gene	protein_coding	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000001.1	1077202	1078245	+							BACT_1217	1044		
CDS	with_protein	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000001.1	1077202	1078245	+	KFI40513.1			hypothetical protein			BACT_1217	1044	347	
gene	protein_coding	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000001.1	1078351	1079217	-							BACT_1218	867		
CDS	with_protein	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000001.1	1078351	1079217	-	KFI40514.1			hypothetical protein			BACT_1218	867	288	
gene	protein_coding	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000001.1	1079306	1079965	-							BACT_1219	660		
CDS	with_protein	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000001.1	1079306	1079965	-	KFI40515.1			phosphoglycerate mutase			BACT_1219	660	219	
gene	protein_coding	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000001.1	1080146	1081471	+							BACT_1220	1326		
CDS	with_protein	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000001.1	1080146	1081471	+	KFI40516.1			major facilitator superfamily protein			BACT_1220	1326	441	
gene	protein_coding	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000001.1	1081608	1082111	+							BACT_1221	504		
CDS	with_protein	GCA_000741095.1	Primary Assembly	unplaced scaffold		JGYK01000001.1	1081608	1082111	+	KFI40517.1			GtrA-like domain protein			BACT_1221	504	167	
